Title,Year,Source,Authors,Class,topic
Encoding and Decoding Speech From the Human Brain,2021,ICML,In Poster Session 4,Berfin Simsek · François Ged · Arthur Jacot · Francesco Spadaro · Clement Hongler · Wulfram Gerstner · Johanni Brea,
Breaking the Deadly Triad with a Target Network,2021,ICML,In Poster Session 4,Lewis Liu · Yufeng Zhang · Zhuoran Yang · Reza Babanezhad · Zhaoran Wang,
Poster Session 4,2021,ICML,In Fairness,Joshua Lee · Yuheng Bu · Deepta Rajan · Prasanna Sattigeri · Rameswar Panda · Subhro Das · Gregory Wornell,
Fair Selective Classification Via Sufficiency,2021,ICML,In Deep Learning Theory 6,Miguel Ruiz Garcia · Ge Zhang · Samuel Schoenholz · Andrea Liu,
Tilting the playing field: Dynamical loss functions for machine learning,2021,ICML,In Reinforcement Learning 15,Michael Chang · Sid Kaushik · Sergey Levine · Thomas Griffiths,
Modularity in Reinforcement Learning via Algorithmic Independence in Credit Assignment,2021,ICML,In Unsupervised Learning 1,Peter Macgregor · He Sun,reinforcement learning
Local Algorithms for Finding Densely Connected Clusters,2021,ICML,In Representation Learning 1,Chao Jia · Yinfei Yang · Ye Xia · Yi-Ting Chen · Zarana Parekh · Hieu Pham · Quoc Le · Yun-Hsuan Sung · Zhen Li · Tom Duerig,
Scaling Up Visual and Vision-Language Representation Learning With Noisy Text Supervision,2021,ICML,In Semisupervised Learning 1,Antonin Berthon · Bo Han · Gang Niu · Tongliang Liu · Masashi Sugiyama,transformer/representation
Confidence Scores Make Instance-dependent Label-noise Learning Possible,2021,ICML,In Systems and Hardware,Tuan Dinh · Kangwook Lee,
Coded-InvNet for Resilient Prediction Serving Systems,2021,ICML,In Probabilistic Methods 2,Adrien Corenflos · James Thornton · George Deligiannidis · Arnaud Doucet,
Differentiable Particle Filtering via Entropy-Regularized Optimal Transport,2021,ICML,In Gaussian Processes 1,Artem Artemev · David Burt · Mark van der Wilk,
Tighter Bounds on the Log Marginal Likelihood of Gaussian Process Regression Using Conjugate Gradients,2021,ICML,In Reinforcement Learning 15,Bo Zhao · Hakan Bilen,
Dataset Condensation with Differentiable Siamese Augmentation,2021,ICML,In Unsupervised Learning 1,Martijn Gösgens · Aleksei Tikhonov · Liudmila Prokhorenkova,augmentation
Systematic Analysis of Cluster Similarity Indices: How to Validate Validation Measures,2021,ICML,In Systems and Hardware,Deepak Narayanan · Amar Phanishayee · Kaiyu Shi · Xie Chen · Matei Zaharia,
Memory-Efficient Pipeline-Parallel DNN Training,2021,ICML,In Semisupervised Learning 1,Masahiro Kato · Takeshi Teshima,
Non-Negative Bregman Divergence Minimization for Deep Direct Density Ratio Estimation,2021,ICML,In Fairness,Sophie Hilgard · Nir Rosenfeld · Mahzarin Banaji · Jack Cao · David Parkes,
"Learning Representations by Humans, for Humans",2021,ICML,In Probabilistic Methods 2,Yue Yu · Tian Gao · Naiyu Yin · Qiang Ji,representation
DAGs with No Curl: An Efficient DAG Structure Learning Approach,2021,ICML,In Representation Learning 1,Ben Chamberlain · James Rowbottom · Maria Gorinova · Michael Bronstein · Stefan Webb · Emanuele Rossi,
GRAND: Graph Neural Diffusion,2021,ICML,In Deep Learning Theory 6,Giacomo De Palma · Bobak T Kiani · Seth Lloyd,graph
Adversarial Robustness Guarantees for Random Deep Neural Networks,2021,ICML,In Gaussian Processes 1,Martin Jørgensen · Søren Hauberg,
Isometric Gaussian Process Latent Variable Model for Dissimilarity Data,2021,ICML,In Probabilistic Methods 2,Matthias Bauer · Andriy Mnih,metric
Generalized Doubly Reparameterized Gradient Estimators,2021,ICML,In Fairness,Ganesh Ghalme · Vineet Nair · Itay Eilat · Inbal Talgam-Cohen · Nir Rosenfeld,
Strategic Classification in the Dark,2021,ICML,In Systems and Hardware,Elbert Du · Franklyn Wang · Michael Mitzenmacher,
"Putting the Learning"" into Learning-Augmented Algorithms for Frequency Estimation",2021,ICML,In Unsupervised Learning 1,Jafar Jafarov · Sanchit Kalhan · Konstantin Makarychev · Yury Makarychev,augmentation
Local Correlation Clustering with Asymmetric Classification Errors,2021,ICML,In Gaussian Processes 1,Sanyam Kapoor · Theofanis Karaletsos · Thang Bui,metric
Variational Auto-Regressive Gaussian Processes for Continual Learning,2021,ICML,In Semisupervised Learning 1,Ziyu Jiang · Tianlong Chen · Bobak Mortazavi · Zhangyang Wang,
Self-Damaging Contrastive Learning,2021,ICML,In Reinforcement Learning 15,Jonas Rothfuss · Vincent Fortuin · Martin Josifoski · Andreas Krause,contrastive learning
PACOH: Bayes-Optimal Meta-Learning with PAC-Guarantees,2021,ICML,In Representation Learning 1,Geoffrey Roeder · Luke Metz · Durk Kingma,bayesian/meta-learning
On Linear Identifiability of Learned Representations,2021,ICML,In Deep Learning Theory 6,Melikasadat Emami · Mojtaba Sahraee-Ardakan · Parthe Pandit · Sundeep Rangan · Alyson Fletcher,representation
Implicit Bias of Linear RNNs,2021,ICML,In Reinforcement Learning 15,Wentao Cui · Yuhong Guo,
Parameterless Transductive Feature Re-representation for Few-Shot Learning,2021,ICML,In Representation Learning 1,Marco Fumero · Luca Cosmo · Simone Melzi · Emanuele Rodola,zero_few-shot/representation
Learning disentangled representations via product manifold projection,2021,ICML,In Probabilistic Methods 2,Zhongjie Yu · Fabrizio Ventola · Kristian Kersting,representation
Whittle Networks: A Deep Likelihood Model for Time Series,2021,ICML,In Systems and Hardware,Jayadev Acharya · Ziteng Sun · Huanyu Zhang,
Robust Testing and Estimation under Manipulation Attacks,2021,ICML,In Deep Learning Theory 6,Ludovic Arnould · Claire Boyer · Erwan Scornet,
Analyzing the tree-layer structure of Deep Forests,2021,ICML,In Fairness,Ajil Jalal · Sushrut Karmalkar · Jessica Hoffmann · Alexandros Dimakis · Eric Price,
Fairness for Image Generation with Uncertain Sensitive Attributes,2021,ICML,In Gaussian Processes 1,Gia-Lac Tran · Dimitrios Milios · Pietro Michiardi · Maurizio Filippone,generative model
Sparse within Sparse Gaussian Processes using Neighbor Information,2021,ICML,In Semisupervised Learning 1,Songhua Wu · Xiaobo Xia · Tongliang Liu · Bo Han · Mingming Gong · Nannan Wang · Haifeng Liu · Gang Niu,sparse
Class2Simi: A Noise Reduction Perspective on Learning with Noisy Labels,2021,ICML,In Unsupervised Learning 1,Konstantin Makarychev · Liren Shan,
Near-Optimal Algorithms for Explainable k-Medians and k-Means,2021,ICML,In Systems and Hardware,Zhaofan Qiu · Ting Yao · Chong-Wah Ngo · Tao Mei,
Optimization Planning for 3D ConvNets,2021,ICML,In Fairness,Amanda Coston · Ashesh Rambachan · Alexandra Chouldechova,optimization
Characterizing Fairness Over the Set of Good Models Under Selective Labels,2021,ICML,In Probabilistic Methods 2,Difan Zou · Quanquan Gu,
On the Convergence of Hamiltonian Monte Carlo with Stochastic Gradients,2021,ICML,In Unsupervised Learning 1,Dominic Danks · Christopher Yau,
BasisDeVAE: Interpretable Simultaneous Dimensionality Reduction and Feature-Level Clustering with Derivative-Based Variational Autoencoders,2021,ICML,In Semisupervised Learning 1,Matthias Fey · Jan Eric Lenssen · Frank Weichert · Jure Leskovec,
GNNAutoScale: Scalable and Expressive Graph Neural Networks via Historical Embeddings,2021,ICML,In Representation Learning 1,Mengyue Hang · Jennifer Neville · Bruno Ribeiro,graph
A Collective Learning Framework to Boost GNN Expressiveness for Node Classification,2021,ICML,In Reinforcement Learning 15,Seungwon Lee · Sima Behpour · Eric Eaton,
Sharing Less is More: Lifelong Learning in Deep Networks with Selective Layer Transfer,2021,ICML,In Gaussian Processes 1,Maud Lemercier · Cristopher Salvi · Thomas Cass · Edwin V Bonilla · Theodoros Damoulas · Terry Lyons,transfer learning
SigGPDE: Scaling Sparse Gaussian Processes on Sequential Data,2021,ICML,In Deep Learning Theory 6,Eran Malach · Pritish Kamath · Emmanuel Abbe · Nati Srebro,transformer/sparse
Quantifying the Benefit of Using Differentiable Learning over Tangent Kernels,2021,ICML,In Systems and Hardware,Jakub Chłędowski · Adam Polak · Bartosz Szabucki · Konrad Zolna,
Robust Learning-Augmented Caching: An Experimental Study,2021,ICML,In Gaussian Processes 1,Tim G. J. Rudner · Oscar Key · Yarin Gal · Tom Rainforth,augmentation
On Signal-to-Noise Ratio Issues in Variational Inference for Deep Gaussian Processes,2021,ICML,In Deep Learning Theory 6,Noam Razin · Asaf Maman · Nadav Cohen,inference
Implicit Regularization in Tensor Factorization,2021,ICML,In Fairness,Sheng-Min Shih · Pin-Ju Tien · Zohar Karnin,
GANMEX: One-vs-One Attributions using GAN-based Model Explainability,2021,ICML,In Unsupervised Learning 1,Anand Rajagopalan · Fabio Vitale · Danny Vainstein · Gui Citovsky · Cecilia Procopiuc · Claudio Gentile,
Hierarchical Clustering of Data Streams: Scalable Algorithms and Approximation Guarantees,2021,ICML,In Probabilistic Methods 2,Pauching Yap · Hippolyt Ritter · David Barber,
Addressing Catastrophic Forgetting in Few-Shot Problems,2021,ICML,In Reinforcement Learning 15,Durmus Alp Emre Acar · Ruizhao Zhu · Venkatesh Saligrama,
Memory Efficient Online Meta Learning,2021,ICML,In Semisupervised Learning 1,Chen Qiu · Timo Pfrommer · Marius Kloft · Stephan Mandt · Maja Rudolph,online learning/meta-learning
Neural Transformation Learning for Deep Anomaly Detection Beyond Images,2021,ICML,In Representation Learning 1,Aaron Sim · Maciej Wiatrak · Angus Brayne · Páidí Creed · Saee Paliwal,
Directed Graph Embeddings in Pseudo-Riemannian Manifolds,2021,ICML,In Reinforcement Learning 15,Ido Greenberg · Shie Mannor,graph
Detecting Rewards Deterioration in Episodic Reinforcement Learning,2021,ICML,In Fairness,Angelina Wang · Olga Russakovsky,reinforcement learning
Directional Bias Amplification,2021,ICML,In Probabilistic Methods 2,Willie Neiswanger · Ke Alexander Wang · Stefano Ermon,
Bayesian Algorithm Execution: Estimating Computable Properties of Black-box Functions Using Mutual Information,2021,ICML,In Systems and Hardware,Tung-Che Liang · Jin Zhou · Yun-Sheng Chan · Tsung-Yi Ho · Krishnendu Chakrabarty · Cy Lee,bayesian
Parallel Droplet Control in MEDA Biochips using Multi-Agent Reinforcement Learning,2021,ICML,In Deep Learning Theory 6,Gregor Bachmann · Seyed Moosavi · Thomas Hofmann,reinforcement learning/multi-agent
"Uniform Convergence, Adversarial Spheres and a Simple Remedy",2021,ICML,In Semisupervised Learning 1,Sung Woo Park · Junseok Kwon,
Wasserstein Distributional Normalization For Robust Distributional Certification of Noisy Labeled Data,2021,ICML,In Unsupervised Learning 1,Christian Kümmerle · Claudio Mayrink Verdun,
A Scalable Second Order Method for Ill-Conditioned Matrix Completion from Few Samples,2021,ICML,In Gaussian Processes 1,Shengyang Sun · Jiaxin Shi · Andrew Wilson · Roger Grosse,
Scalable Variational Gaussian Processes via Harmonic Kernel Decomposition,2021,ICML,In Representation Learning 1,Changjian Shui · Zijian Li · Jiaqi Li · Christian Gagne · Charles X. Ling · Boyu Wang,
Aggregating From Multiple Target-Shifted Sources,2021,ICML,In Deep Learning Theory 6,Q&A,
Dash: Semi-Supervised Learning with Dynamic Thresholding,2021,ICML,In Representation Learning 2,Andrew Ross · Finale Doshi-Velez,
"Benchmarks, Algorithms, and Metrics for Hierarchical Disentanglement",2021,ICML,In Learning Theory 14,Rui Liu · Alex Olshevsky,metric
Temporal Difference Learning as Gradient Splitting,2021,ICML,In Bayesian Learning 1,Adam Foster · Desi Ivanova · ILYAS MALIK · Tom Rainforth,
Deep Adaptive Design: Amortizing Sequential Bayesian Experimental Design,2021,ICML,In Adversarial Learning 1,Alexander Levine · Soheil Feizi,adaptive/bayesian
"Improved, Deterministic Smoothing for L_1 Certified Robustness",2021,ICML,In Semisupervised Learning 2,Yivan Zhang · Gang Niu · Masashi Sugiyama,
Learning Noise Transition Matrix from Only Noisy Labels via Total Variation Regularization,2021,ICML,In Applications (NLP) 1,Sehoon Kim · Amir Gholaminejad · Zhewei Yao · Michael Mahoney · EECS Kurt Keutzer,
I-BERT: Integer-only BERT Quantization,2021,ICML,In Applications and Algorithms,Yuzhe Yang · Kaiwen Zha · YINGCONG CHEN · Hao Wang · Dina Katabi,transformer
Delving into Deep Imbalanced Regression,2021,ICML,In Privacy 1,Sergul Aydore · William Brown · Michael Kearns · Krishnaram Kenthapadi · Luca Melis · Aaron Roth · Ankit Siva,
Differentially Private Query Release Through Adaptive Projection,2021,ICML,In Representation Learning 2,Aleksandr Ermolov · Aliaksandr Siarohin · Enver Sangineto · Nicu Sebe,adaptive
Whitening for Self-Supervised Representation Learning,2021,ICML,In Semisupervised Learning 3,Rajesh Jayaram · Alireza Samadian · David Woodruff · Peng Ye,zero_few-shot/representation
In-Database Regression in Input Sparsity Time,2021,ICML,In Adversarial Learning 1,Laurent Meunier · Meyer Scetbon · Rafael Pinot · Jamal Atif · Yann Chevaleyre,
Mixed Nash Equilibria in the Adversarial Examples Game,2021,ICML,In Learning Theory 14,Julien Grand-Clement · Christian Kroer,
First-Order Methods for Wasserstein Distributionally Robust MDP,2021,ICML,In Bayesian Learning 1,Gustavo Malkomes · Bolong Cheng · Eric Lee · Michael McCourt,
Beyond the Pareto Efficient Frontier: Constraint Active Search for Multiobjective Experimental Design,2021,ICML,In Applications (NLP) 1,Han Shi · Jiahui Gao · Xiaozhe Ren · Hang Xu · Xiaodan Liang · Zhenguo Li · James Kwok,optimization/active learning
SparseBERT: Rethinking the Importance Analysis in Self-attention,2021,ICML,In Privacy 1,Jennifer Gillenwater · Matthew Joseph · Alex Kulesza,transformer/sparse
Differentially Private Quantiles,2021,ICML,In Semisupervised Learning 2,Jie Shen,
On the Power of Localized Perceptron for Label-Optimal Learning of Halfspaces with Adversarial Noise,2021,ICML,In Applications and Algorithms,Zhewei Yao · Zhen Dong · Zhangcheng Zheng · Amir Gholaminejad · Jiali Yu · Eric Tan · Leyuan Wang · Qijing Huang · Yida Wang · Michael Mahoney · EECS Kurt Keutzer,
HAWQ-V3: Dyadic Neural Network Quantization,2021,ICML,In Representation Learning 2,Hamid Jalalzai · Rémi Leluc,
Feature Clustering for Support Identification in Extreme Regions,2021,ICML,In Semisupervised Learning 2,Dani Kiyasseh · Tingting Zhu · David Clifton,
"CLOCS: Contrastive Learning of Cardiac Signals Across Space, Time, and Patients",2021,ICML,In Adversarial Learning 1,Divyam Madaan · Jinwoo Shin · Sung Ju Hwang,contrastive learning
Learning to Generate Noise for Multi-Attack Robustness,2021,ICML,In Bayesian Learning 1,Diana Cai · Trevor Campbell · Tamara Broderick,
Finite mixture models do not reliably learn the number of components,2021,ICML,In Applications and Algorithms,Cecilia Summers · Michael J Dinneen,
Nondeterminism and Instability in Neural Network Optimization,2021,ICML,In Semisupervised Learning 3,Nan Lu · Shida Lei · Gang Niu · Issei Sato · Masashi Sugiyama,optimization
Binary Classification from Multiple Unlabeled Datasets via Surrogate Set Classification,2021,ICML,In Privacy 1,Wanrong Zhang · Gautam Kamath · Rachel Cummings,
PAPRIKA: Private Online False Discovery Rate Control,2021,ICML,In Learning Theory 14,Nikos Karampatziakis · Paul Mineiro · Aaditya Ramdas,online learning
Off-Policy Confidence Sequences,2021,ICML,In Applications (NLP) 1,Zhu Zhang · Chang Zhou · Jianxin Ma · Zhijie Lin · Jingren Zhou · Hongxia Yang · Zhou Zhao,reinforcement learning
Learning to Rehearse in Long Sequence Memorization,2021,ICML,In Applications and Algorithms,Yaron Lipman,
"Phase Transitions, Distance Functions, and Implicit Neural Representations",2021,ICML,In Applications (NLP) 1,Vadim Popov · Ivan Vovk · Vladimir Gogoryan · Tasnima Sadekova · Mikhail Kudinov,representation
Grad-TTS: A Diffusion Probabilistic Model for Text-to-Speech,2021,ICML,In Representation Learning 2,Federico Lopez · Beatrice Pozzetti · Steve Trettel · Michael Strube · Anna Wienhard,
Symmetric Spaces for Graph Embeddings: A Finsler-Riemannian Approach,2021,ICML,In Adversarial Learning 1,Grzegorz Gluch · Rüdiger Urbanke,graph/metric
Query Complexity of Adversarial Attacks,2021,ICML,In Privacy 1,Sikha Pentyala · Rafael Dowsley · Martine De Cock,
Privacy-Preserving Video Classification with Convolutional Neural Networks,2021,ICML,In Semisupervised Learning 2,Vivien Cabannnes · Francis Bach · Alessandro Rudi,
Disambiguation of Weak Supervision leading to Exponential Convergence rates,2021,ICML,In Semisupervised Learning 3,Lucas Deecke · Lukas Ruff · Robert Vandermeulen · Hakan Bilen,zero_few-shot
Transfer-Based Semantic Anomaly Detection,2021,ICML,In Bayesian Learning 1,James Brofos · Roy Lederman,transfer learning
