,Title,Year,Source,Authors,Class,topic
1252,"IGLUE: A Benchmark for Transfer Learning across Modalities, Tasks, and Languages",2022,ICML,In Theory,Alexander Munteanu · Simon Omlor · Zhao Song · David Woodruff,transfer learning
1253,Bounding the Width of Neural Networks via Coupled Initialization - A Worst Case Analysis,2022,ICML,In SA: Privacy-preserving Statistics and Machine Learning,Vitaly Feldman · Jelani Nelson · Huy Nguyen · Kunal Talwar,
1254,Private frequency estimation via projective geometry,2022,ICML,In Reinforcement Learning,Nicholas Polosky · Bruno C. da Silva · Madalina Fiterau · Jithin Jagannath,
1255,Constrained Offline Policy Optimization,2022,ICML,In Session 6 Track 1,William T. Redman · Tianlong Chen · Zhangyang “Atlas” Wang · Akshunna S. Dogra,optimization
1256,Universality of Winning Tickets: A Renormalization Group Perspective,2022,ICML,In DL: Algorithms,Chong Guo · Michael Lee · Guillaume Leclerc · Joel Dapello · Yug Rao · Aleksander Madry · James DiCarlo,
1257,Adversarially trained neural representations are already as robust as biological neural representations,2022,ICML,In Miscellaneous Aspects of Machine Learning/Reinforcement Learning,Piotr Tempczyk · Rafał Michaluk · Łukasz Garncarek · Przemysław Spurek · Jacek Tabor · Adam Golinski,representation
1258,LIDL: Local Intrinsic Dimension Estimation Using Approximate Likelihood,2022,ICML,In Applications,Ryoma Sato · Makoto Yamada · Hisashi Kashima,
1259,Re-evaluating Word Mover's Distance,2022,ICML,In Deep Learning,Haotao Wang · Aston Zhang · Yi Zhu · Shuai Zheng · Mu Li · Alex Smola · Zhangyang “Atlas” Wang,
1260,Partial and Asymmetric Contrastive Learning for Out-of-Distribution Detection in Long-Tailed Recognition,2022,ICML,In Theory,Jingfeng Wu · Difan Zou · Vladimir Braverman · Quanquan Gu · Sham Kakade,contrastive learning/metric
1261,Last Iterate Risk Bounds of SGD with Decaying Stepsize for Overparameterized Linear Regression,2022,ICML,In Reinforcement Learning,Zizhao Wang · Xuesu Xiao · Zifan Xu · Yuke Zhu · Peter Stone,
1262,Causal Dynamics Learning for Task-Independent State Abstraction,2022,ICML,In Deep Learning/Optimization,Yu Yang · Tian Yu Liu · Baharan Mirzasoleiman,
1263,Not All Poisons are Created Equal: Robust Training against Data Poisoning,2022,ICML,In SA: Privacy-preserving Statistics and Machine Learning,Wei-Ning Chen · Ayfer Ozgur · Peter Kairouz,
1264,The Poisson Binomial Mechanism for Unbiased Federated Learning with Secure Aggregation,2022,ICML,In Deep Learning/MISC,Liu Leqi · Audrey Huang · Zachary Lipton · Kamyar Azizzadenesheli,federated learning
1265,Supervised Learning with General Risk Functionals,2022,ICML,In Session 6 Track 9,Theodore Papalexopoulos · Christian Tjandraatmadja · Ross Anderson · Juan Pablo Vielma · David Belanger,
1266,Constrained Discrete Black-Box Optimization using Mixed-Integer Programming,2022,ICML,In Miscellaneous Aspects of Machine Learning/Reinforcement Learning,Pengjie Gu · Mengchen Zhao · Chen Chen · Dong Li · Jianye Hao · Bo An,optimization
1267,Learning Pseudometric-based Action Representations for Offline Reinforcement Learning,2022,ICML,In Session 6 Track 9,Zifan Wang · Yi Shen · Michael Zavlanos,reinforcement learning/representation/metric
1268,Risk-Averse No-Regret Learning in Online Convex Games,2022,ICML,In Session 6 Track 6,Badih Ghazi · Pritish Kamath · Ravi Kumar · Pasin Manurangsi,online learning
1269,Faster Privacy Accounting via Evolving Discretization,2022,ICML,In Session 6 Track 1,Boyan Gao · Henry Gouk · Yongxin Yang · Timothy Hospedales,
1270,Loss Function Learning for Domain Generalization by Implicit Gradient,2022,ICML,In Session 6 Track 2,Andrew Saxe · Shagun Sodhani · Sam Lewallen,
1271,The Neural Race Reduction: Dynamics of Abstraction in Gated Networks,2022,ICML,In Session 6 Track 7,Jung Yeon Park · Ondrej Biza · Linfeng Zhao · Jan-Willem van de Meent · Robin Walters,
1272,Learning Symmetric Embeddings for Equivariant World Models,2022,ICML,In Reinforcement Learning,Lin Guan · Sarath Sreedharan · Subbarao Kambhampati,metric
1273,Leveraging Approximate Symbolic Models for Reinforcement Learning via Skill Diversity,2022,ICML,In Session 6 Track 3,Ye Jia · Michelle Tadmor Ramanovich · Tal Remez · Roi Pomerantz,reinforcement learning
1274,Translatotron 2: High-quality direct speech-to-speech translation with voice preservation,2022,ICML,In DL: Algorithms,Shingo Yashima · Teppei Suzuki · Kohta Ishikawa · Ikuro Sato · Rei Kawakami,
1275,Feature Space Particle Inference for Neural Network Ensembles,2022,ICML,In Session 6 Track 10,Junchen Yang · Ofir Lindenbaum · Yuval Kluger,inference
1276,Locally Sparse Neural Networks for Tabular Biomedical Data,2022,ICML,In SA: Privacy-preserving Statistics and Machine Learning,Wei-Ning Chen · Christopher Choquette Choo · Peter Kairouz · Ananda Suresh,sparse
1277,The Fundamental Price of Secure Aggregation in Differentially Private Federated Learning,2022,ICML,In Session 6 Track 8,Yonghyeon Lee · Seungyeon Kim · Jinwon Choi · Frank Chongwoo Park,federated learning
1278,A Statistical Manifold Framework for Point Cloud Data,2022,ICML,In Session 6 Track 2,Alon Brutzkus · Amir Globerson · Eran Malach · Alon Regev Netser · Shai Shalev-Shwartz,
1279,Efficient Learning of CNNs using Patch Based Features,2022,ICML,In Reinforcement Learning,Younggyo Seo · Kimin Lee · Stephen James · Pieter Abbeel,
1280,Reinforcement Learning with Action-Free Pre-Training from Videos,2022,ICML,In DL: Algorithms,Bithika Pal · Arindam Biswas · Sudeshna Kolay · Pabitra Mitra · Biswajit Basu,reinforcement learning
1281,A Study on the Ramanujan Graph Property of Winning Lottery Tickets,2022,ICML,In Deep Learning/Optimization,Jiayin Jin · Jiaxiang Ren · Yang Zhou · Lingjuan Lyu · Ji Liu · Dejing Dou,graph
1282,Accelerated Federated Learning with Decoupled Adaptive Optimization,2022,ICML,In Deep Learning/Optimization,Xin Chen · Yujie Tang · Na Li,optimization/adaptive/federated learning
1283,Improve Single-Point Zeroth-Order Optimization Using High-Pass and Low-Pass Filters,2022,ICML,In Session 6 Track 3,Justin Jude · Matthew G. Perich · Lee Miller · Matthias Hennig,optimization/zero_few-shot
1284,Robust alignment of cross-session recordings of neural population activity by behaviour via unsupervised domain adaptation,2022,ICML,In Session 6 Track 10,Jun-Yi Hang · Min-Ling Zhang,
1285,Dual Perspective of Label-Specific Feature Learning for Multi-Label Classification,2022,ICML,In Deep Learning,Haiyang Yu · Limei Wang · Bokun Wang · Meng Liu · Tianbao Yang · Shuiwang Ji,
1286,GraphFM: Improving Large-Scale GNN Training via Feature Momentum,2022,ICML,In Session 6 Track 6,Tian Li · Manzil Zaheer · Sashank Jakkam Reddi · Virginia Smith,graph
1287,Private Adaptive Optimization with Side information,2022,ICML,In Applications,Melanie Sclar · Graham Neubig · Yonatan Bisk,optimization/adaptive
1288,Symmetric Machine Theory of Mind,2022,ICML,In Session 6 Track 8,Daniel Jarrett · Bogdan Cebere · Tennison Liu · Alicia Curth · Mihaela van der Schaar,metric
1289,HyperImpute: Generalized Iterative Imputation with Automatic Model Selection,2022,ICML,In DL: Algorithms,Sanghoon Myung · In Huh · Wonik Jang · Jae Myung Choe · jisu ryu · Daesin Kim · Kee-Eung Kim · Changwook Jeong,
1290,PAC-Net: A Model Pruning Approach to Inductive Transfer Learning,2022,ICML,In Deep Learning/Optimization,Samuel Daulton · Sait Cakmak · Maximilian Balandat · Michael A Osborne · Enlu Zhou · Eytan Bakshy,transfer learning
1291,Robust Multi-Objective Bayesian Optimization Under Input Noise,2022,ICML,In Deep Learning/Optimization,Sadegh Farhadkhani · Rachid Guerraoui · Nirupam Gupta · Rafael Pinot · John Stephan,optimization/bayesian
1292,Byzantine Machine Learning Made Easy By Resilient Averaging of Momentums,2022,ICML,In Session 6 Track 1,Hongkang Li · Meng Wang · Sijia Liu · Pin-Yu Chen · Jinjun Xiong,
1293,Generalization Guarantee of Training Graph Convolutional Networks with Graph Topology Sampling,2022,ICML,In Session 6 Track 10,Zhaowei Zhu · Zihao Dong · Yang Liu,graph
1294,Detecting Corrupted Labels Without Training a Model to Predict,2022,ICML,In Reinforcement Learning,Yi Wan · Ali Rahimi-Kalahroudi · Janarthanan Rajendran · Ida Momennejad · Sarath Chandar · Harm van Seijen,
1295,Towards Evaluating Adaptivity of Model-Based Reinforcement Learning Methods,2022,ICML,In Theory,Jongmin Lee · Joo Young Choi · Ernest Ryu · Albert No,reinforcement learning
1296,Neural Tangent Kernel Analysis of Deep Narrow Neural Networks,2022,ICML,In Session 6 Track 5,Shay Vargaftik · Ran Ben Basat · Amit Portnoy · Gal Mendelson · Yaniv Ben Itzhak · Michael Mitzenmacher,
1297,EDEN: Communication-Efficient and Robust Distributed Mean Estimation for Federated Learning,2022,ICML,In Reinforcement Learning,Pierre Liotet · Davide Maran · Lorenzo Bisi · Marcello Restelli,federated learning
1298,Delayed Reinforcement Learning by Imitation,2022,ICML,In Deep Learning/MISC,Xiong Zhou · Xianming Liu · Deming Zhai · Junjun Jiang · Xin Gao · Xiangyang Ji,reinforcement learning
1299,Prototype-Anchored Learning for Learning with Imperfect Annotations,2022,ICML,In Session 6 Track 7,Hwijoon Lim · Yechan Kim · Sukmin Yun · Jinwoo Shin · Dongsu Han,
1300,TSPipe: Learn from Teacher Faster with Pipelines,2022,ICML,In SA: Privacy-preserving Statistics and Machine Learning,Marcel Keller · Ke Sun,
1301,Secure Quantized Training for Deep Learning,2022,ICML,In Miscellaneous Aspects of Machine Learning/Reinforcement Learning,Ahmet Alacaoglu · Luca Viano · Niao He · Volkan Cevher,
1302,A Natural Actor-Critic Framework for Zero-Sum Markov Games,2022,ICML,In Session 6 Track 2,Yu Huang · Junyang Lin · Chang Zhou · Hongxia Yang · Longbo Huang,
1303,Modality Competition: What Makes Joint Training of Multi-modal Network Fail in Deep Learning? (Provably),2022,ICML,In Deep Learning,Georg Pichler · Pierre Colombo · Malik Boudiaf · Günther Koliander · Pablo Piantanida,multimodal
1304,A Differential Entropy Estimator for Training Neural Networks,2022,ICML,In Applications,Qingru Zhang · Simiao Zuo · Chen Liang · Alexander Bukharin · Pengcheng He · Weizhu Chen · Tuo Zhao,
1305,PLATON: Pruning Large Transformer Models with Upper Confidence Bound of Weight Importance,2022,ICML,In Session 6 Track 9,Wanli Shi · Hongchang Gao · Bin Gu,transformer
1306,Gradient-Free Method for Heavily Constrained Nonconvex Optimization,2022,ICML,In Deep Learning/MISC,Luc Brogat-Motte · Rémi Flamary · Celine Brouard · Juho Rousu · Florence d'Alché-Buc,optimization
1307,Learning to Predict Graphs with Fused Gromov-Wasserstein Barycenters,2022,ICML,In Deep Learning/Optimization,Othmane Marfoq · Giovanni Neglia · Richard Vidal · Laetitia Kameni,graph
1308,Personalized Federated Learning through Local Memorization,2022,ICML,In SA: Privacy-preserving Statistics and Machine Learning,Hilal Asi · Karan Chadha · Gary Cheng · John Duchi,federated learning
1309,Private optimization in the interpolation regime: faster rates and hardness results,2022,ICML,In Deep Learning/Optimization,Shion Takeno · Tomoyuki Tamura · Kazuki Shitara · Masayuki Karasuyama,optimization
1310,Sequential- and Parallel- Constrained Max-value Entropy Search via Information Lower Bound,2022,ICML,In Reinforcement Learning,Dongjie Yu · Haitong Ma · Shengbo Li · Jianyu Chen,optimization/zero_few-shot
1311,Reachability Constrained Reinforcement Learning,2022,ICML,In Session 6 Track 2,Sho Sonoda · Isao Ishikawa · Masahiro Ikeda,reinforcement learning/optimization
1312,Fully-Connected Network on Noncompact Symmetric Space and Ridgelet Transform based on Helgason-Fourier Analysis,2022,ICML,In Deep Learning,Dan Hendrycks · Steven Basart · Mantas Mazeika · Andy Zou · joseph kwon · Mohammadreza Mostajabi · Jacob Steinhardt · Dawn Song,metric
1313,Scaling Out-of-Distribution Detection for Real-World Settings,2022,ICML,Q,-Learning,transformer
1314,Distributionally Robust,2022,ICML,In Applications,Michael Teti · Garrett T Kenyon · Benjamin Migliori · Juston Moore,
1315,LCANets: Lateral Competition Improves Robustness Against Corruption and Attack,2022,ICML,In Session 6 Track 5,Minyoung Kim · Da Li · Xu Hu · Timothy Hospedales,
1316,Fisher SAM: Information Geometry and Sharpness Aware Minimisation,2022,ICML,In Session 6 Track 1,Jaehyeong Jo · Seul Lee · Sung Ju Hwang,
1317,Score-based Generative Modeling of Graphs via the System of Stochastic Differential Equations,2022,ICML,In Deep Learning/Optimization,Yi Wang · Zhiren Wang,graph/generative model
1318,Three-stage Evolution and Fast Equilibrium for SGD with Non-degerate Critical Points,2022,ICML,In DL: Algorithms,Fabrizio Pittorino · Antonio Ferraro · Gabriele Perugini · Christoph Feinauer · Carlo Baldassi · RIccardo Zecchina,
1319,Deep Networks on Toroids: Removing Symmetries Reveals the Structure of Flat Regions in the Landscape Geometry,2022,ICML,In SA: Privacy-preserving Statistics and Machine Learning,Paul Mangold · Aurélien Bellet · Joseph Salmon · Marc Tommasi,
1320,Differentially Private Coordinate Descent for Composite Empirical Risk Minimization,2022,ICML,In Session 6 Track 9,Alexander Gasnikov · Anton Novitskii · Vasilii Novitskii · Farshed Abdukhakimov · Dmitry Kamzolov · Aleksandr Beznosikov · Martin Takac · Pavel Dvurechenskii · Bin Gu,
1321,The power of first-order smooth optimization for black-box non-smooth problems,2022,ICML,In Session 6 Track 3,Daniel Kramer · Philine Bommer · Daniel Durstewitz · · Georgia Koppe,optimization
1322,Reconstructing Nonlinear Dynamical Systems from Multi-Modal Time Series,2022,ICML,In Reinforcement Learning,Siyu Chen · Donglin Yang · Jiayang Li · Senmiao Wang · Zhuoran Yang · Zhaoran Wang,online learning/multimodal
1323,Adaptive Model Design for Markov Decision Process,2022,ICML,In Session 6 Track 10,Huayi Tang · Yong Liu,adaptive
1324,Deep Safe Incomplete Multi-view Clustering: Theorem and Algorithm,2022,ICML,In Session 6 Track 2,Feix Biggs · Benjamin Guedj,multi-view
1325,Non-Vacuous Generalisation Bounds for Shallow Neural Networks,2022,ICML,In Session 6 Track 8,Yonathan Efroni · Sham Kakade · Akshay Krishnamurthy · Cyril Zhang,zero_few-shot
1326,Sparsity in Partially Controllable Linear Systems,2022,ICML,In Applications,Alexandre Pasquiou · Yair Lakretz · John Hale · Thirion Bertrand · Christophe Pallier,
1327,"Neural Language Models are not Born Equal to Fit Brain Data, but Training Helps",2022,ICML,In Reinforcement Learning,Lauro Langosco di Langosco · Jack Koch · Lee Sharkey · Jacob Pfau · David Krueger,
1328,Goal Misgeneralization in Deep Reinforcement Learning,2022,ICML,In Session 6 Track 7,Risheng Liu · Xuan Liu · Shangzhi Zeng · Jin Zhang · Yixuan ZHANG,reinforcement learning
1329,Optimization-Derived Learning with Essential Convergence Analysis of Training and Hyper-training,2022,ICML,In Deep Learning,Karolis Martinkus · Andreas Loukas · Nathanaël Perraudin · Roger Wattenhofer,optimization
1330,SPECTRE: Spectral Conditioning Helps to Overcome the Expressivity Limits of One-shot Graph Generators,2022,ICML,In DL: Algorithms,Maksym Andriushchenko · Nicolas Flammarion,graph
1331,Towards Understanding Sharpness-Aware Minimization,2022,ICML,ℓ,p,
1332,Private Streaming SCO in,2022,ICML,In Miscellaneous Aspects of Machine Learning/Reinforcement Learning,Aivar Sootla · Alexander I Cowen-Rivers · Taher Jafferjee · Ziyan Wang · David Mguni · Jun Wang · Haitham Bou Ammar,
1333,Saute RL: Almost Surely Safe Reinforcement Learning Using State Augmentation,2022,ICML,In Theory,Sebastian Lee · Stefano Sarao Mannelli · Claudia Clopath · Sebastian Goldt · Andrew Saxe,reinforcement learning/augmentation
1334,Maslow's Hammer in Catastrophic Forgetting: Node Re-Use vs. Node Activation,2022,ICML,In Reinforcement Learning,Tanmay Shankar · Yixin Lin · Aravind Rajeswaran · Vikash Kumar · Stuart Anderson · Jean Oh,zero_few-shot
1335,Translating Robot Skills: Learning Unsupervised Skill Correspondences Across Robots,2022,ICML,In Poster Session 2,Peter J. Bevan · Amir Atapour-Abarghouei,
1396,Score-Guided Intermediate Level Optimization: Fast Langevin Mixing for Inverse Problems,2022,ICML,In Poster Session 2,Aiqing Zhu · Pengzhan Jin · Beibei Zhu · Yifa Tang,optimization
1755,Poster Session 2,2022,ICML,Patrick R Perrine,Break,
1756,Interdisciplinary ML Mixer,2022,ICML,Invited Talk,,
1758,Design for Inference in Drug Discovery and Development,2022,ICML,,,inference
1760,Federated Reinforcement Learning: Linear Speedup Under Markovian Sampling,2022,ICML,In Reinforcement Learning,Mirco Mutti · Riccardo De Santi · Marcello Restelli,reinforcement learning
1761,The Importance of Non-Markovianity in Maximum State Entropy Exploration,2022,ICML,In T: Bandits/Online Learning/Reinforcement Learning,Andrew Wagenmaker · Yifang Chen · Max Simchowitz · Simon Du · Kevin Jamieson,
