,Title,Year,Source,Authors,Class,topic
1414,More Powerful and General Selective Inference for Stepwise Feature Selection using Homotopy Method,2021,ICML,In Supervised Learning 6,Joey Hong · David Dohan · Rishabh Singh · Charles Sutton · Manzil Zaheer,inference
1415,Latent Programmer: Discrete Latent Codes for Program Synthesis,2021,ICML,In Bandits 4,Alexia Atsidakou · Orestis Papadigenopoulos · Soumya Basu · Constantine Caramanis · Sanjay Shakkottai,
1416,Combinatorial Blocking Bandits with Stochastic Delays,2021,ICML,In Supervised Learning 5,Anil Kag · Venkatesh Saligrama,
1417,Training Recurrent Neural Networks via Forward Propagation Through Time,2021,ICML,In Applications 1,Alexis Bellot · Mihaela van der Schaar,
1418,Policy Analysis using Synthetic Controls in Continuous-Time,2021,ICML,In Learning Theory 13,Jie Shen,
1419,Sample-Optimal PAC Learning of Halfspaces with Malicious Noise,2021,ICML,In Algorithms 2,Runtian Zhai · Chen Dan · Zico Kolter · Pradeep Ravikumar,
1420,DORO: Distributional and Outlier Robust Optimization,2021,ICML,In Learning Theory 12,Shuhei M Yoshida · Takashi Takenouchi · Masashi Sugiyama,optimization
1421,Lower-Bounded Proper Losses for Weakly Supervised Classification,2021,ICML,In Reinforcement Learning Theory 5,Weichao Mao · Kaiqing Zhang · Ruihao Zhu · David Simchi-Levi · Tamer Basar,zero_few-shot
1422,Near-Optimal Model-Free Reinforcement Learning in Non-Stationary Episodic MDPs,2021,ICML,In Applications 2,Hiroshi Kajino,reinforcement learning
1423,A Differentiable Point Process with Its Application to Spiking Neural Networks,2021,ICML,In Applications (Bio) 2,Minkai Xu · Wujie Wang · Shitong Luo · Chence Shi · Yoshua Bengio · Rafael Gomez-Bombarelli · Jian Tang,
1424,An End-to-End Framework for Molecular Conformation Generation via Bilevel Programming,2021,ICML,In Applications 1,Pieter-Jan Hoedt · Frederik Kratzert · Daniel Klotz · Christina Halmich · Markus Holzleitner · Grey Nearing · Sepp Hochreiter · Günter Klambauer,generative model
1426,AdaXpert: Adapting Neural Architecture for Growing Data,2021,ICML,In Learning Theory 13,Zifan Liu · Jong Ho Park · Theo Rekatsinas · Christos Tzamos,
1427,On Robust Mean Estimation under Coordinate-level Corruption,2021,ICML,In Applications 2,Quinlan Dawkins · Tianxi Li · Haifeng Xu,
1428,Diffusion Source Identification on Networks with Statistical Confidence,2021,ICML,In Learning Theory 12,Guanhua Fang · Ping Li,
1429,On Variational Inference in Biclustering Models,2021,ICML,In Supervised Learning 5,Junwen Yao · Jonas Mueller · Jane-Ling Wang,inference
1430,Deep Learning for Functional Data Analysis with Adaptive Basis Layers,2021,ICML,In Applications (Bio) 2,Yuhan Liu · Shiliang Sun,adaptive
1431,SagaNet: A Small Sample Gated Network for Pediatric Cancer Diagnosis,2021,ICML,In Bandits 4,Min-hwan Oh · Garud Iyengar · Assaf Zeevi,
1432,Sparsity-Agnostic Lasso Bandit,2021,ICML,In Reinforcement Learning Theory 5,Nathan Kallus · Yuta Saito · Masatoshi Uehara,
1433,Optimal Off-Policy Evaluation from Multiple Logging Policies,2021,ICML,In Algorithms 2,Patrick Kidger · James Foster · Xuechen Li · Terry Lyons,reinforcement learning
1434,Neural SDEs as Infinite-Dimensional GANs,2021,ICML,In Applications 2,Andrew Jesson · Sören Mindermann · Yarin Gal · Uri Shalit,
1435,Quantifying Ignorance in Individual-Level Causal-Effect Estimates under Hidden Confounding,2021,ICML,In Reinforcement Learning Theory 5,Fei Feng · Wotao Yin · Alekh Agarwal · Lin Yang,
1436,Provably Correct Optimization and Exploration with Non-linear Policies,2021,ICML,In Applications 1,Shahar Lutati · Lior Wolf,optimization
1437,HyperHyperNetwork for the Design of Antenna Arrays,2021,ICML,In Bandits 4,Mengyan Zhang · Cheng Soon Ong,
1438,Quantile Bandits for Best Arms Identification,2021,ICML,In Learning Theory 13,Erik Demaine · Adam C Hesterberg · Frederic Koehler · Jayson Lynch · John C Urschel,
1439,Multidimensional Scaling: Approximation and Complexity,2021,ICML,In Supervised Learning 5,Tao Meng · Kai-Wei Chang,transformer
1440,An Integer Linear Programming Framework for Mining Constraints from Data,2021,ICML,In Applications (Bio) 2,Yang Lu · Timothy C Yu · Giancarlo Bonora · William Stafford Noble,optimization
1441,ACE: Explaining cluster from an adversarial perspective,2021,ICML,In Learning Theory 12,Lewis Liu · Yufeng Zhang · Zhuoran Yang · Reza Babanezhad · Zhaoran Wang,
1442,Infinite-Dimensional Optimization for Zero-Sum Games via Variational Transport,2021,ICML,In Applications (Bio) 2,yue cao · Payel Das · Vijil Chenthamarakshan · Pin-Yu Chen · Igor Melnyk · Yang Shen,optimization
1443,Fold2Seq: A Joint Sequence(1D)-Fold(3D) Embedding-based Generative Model for Protein Design,2021,ICML,In Reinforcement Learning Theory 5,Nolan Wagener · Byron Boots · Ching-An Cheng,generative model
1444,Safe Reinforcement Learning Using Advantage-Based Intervention,2021,ICML,In Learning Theory 13,Zhun Deng · Hangfeng He · Weijie Su,reinforcement learning
1445,Toward Better Generalization Bounds with Locally Elastic Stability,2021,ICML,In Applications 2,Ruihan Wu · Chuan Guo · Felix Wu · Rahul Kidambi · Laurens van der Maaten · Kilian Weinberger,
1446,Making Paper Reviewing Robust to Bid Manipulation Attacks,2021,ICML,l,o,
1447,Beyond,2021,ICML,In Algorithms 2,Giovanni Cherubin · Konstantinos Chatzikokolakis · Martin Jaggi,
1448,Exact Optimization of Conformal Predictors via Incremental and Decremental Learning,2021,ICML,In Applications 1,Lokesh Chandra Das · Myounggyu Won,optimization
1449,SAINT-ACC: Safety-Aware Intelligent Adaptive Cruise Control for Autonomous Vehicles Using Deep Reinforcement Learning,2021,ICML,In Supervised Learning 5,Nontawat Charoenphakdee · Zhenghang Cui · Yivan Zhang · Masashi Sugiyama,reinforcement learning/adaptive
1450,Classification with Rejection Based on Cost-sensitive Classification,2021,ICML,In Learning Theory 12,Raman Arora · Peter Bartlett · Poorya Mianjy · Nati Srebro,
1451,Dropout: Explicit Forms and Capacity Control,2021,ICML,In Bandits 4,Kuruge Darshana Abeyrathna · Bimal Bhattarai · Morten Goodwin · Saeed Rahimi Gorji · Ole-Christoffer Granmo · Lei Jiao · Rupsa Saha · Rohan Kumar Yadav,
1452,Massively Parallel and Asynchronous Tsetlin Machine Architecture Supporting Almost Constant-Time Scaling,2021,ICML,In Algorithms 2,Mayee Chen · Karan Goel · Nimit Sohoni · Fait Poms · Kayvon Fatahalian · Christopher Re,transformer
1453,Mandoline: Model Evaluation under Distribution Shift,2021,ICML,In Supervised Learning 6,Hongyu Ren · Hanjun Dai · Bo Dai · Xinyun Chen · Michihiro Yasunaga · Haitian Sun · Dale Schuurmans · Jure Leskovec · Denny Zhou,
1454,LEGO: Latent Execution-Guided Reasoning for Multi-Hop Question Answering on Knowledge Graphs,2021,ICML,In Applications (Bio) 2,Yang Song · Chenlin Meng · Renjie Liao · Stefano Ermon,graph
1455,Accelerating Feedforward Computation via Parallel Nonlinear Equation Solving,2021,ICML,In Learning Theory 13,Jonathan Lacotte · Yifei Wang · Mert Pilanci,online learning
1456,Adaptive Newton Sketch: Linear-time Optimization with Quadratic Convergence and Effective Hessian Dimensionality,2021,ICML,In Reinforcement Learning Theory 5,Ayya Alieva · Ashok Cutkosky · Abhimanyu Das,optimization/adaptive
1457,Robust Pure Exploration in Linear Bandits with Limited Budget,2021,ICML,In Applications 2,Max Biggs · Wei Sun · Markus Ettl,
1458,Model Distillation for Revenue Optimization: Interpretable Personalized Pricing,2021,ICML,In Supervised Learning 5,Laurens Devos · Wannes Meert · Jesse Davis,optimization/distillation
1459,Versatile Verification of Tree Ensembles,2021,ICML,In Applications 1,Tomer Golany · Kira Radinsky · Daniel Freedman · Saar Minha,
1460,12-Lead ECG Reconstruction via Koopman Operators,2021,ICML,In Learning Theory 12,Mohsen Heidari · Jithin Sreedharan · Gil Shamir · Wojciech Szpankowski,
1461,Finding Relevant Information via a Discrete Fourier Expansion,2021,ICML,In Supervised Learning 5,Spotlight,
1463,Adapting to misspecification in contextual bandits with offline regression oracles,2021,ICML,In Applications 2,Jiaqian Yu · Jingtao Xu · Yiwei Chen · Weiming Li · Qiang Wang · ByungIn Yoo · Jae-Joon Han,
1464,Learning Generalized Intersection Over Union for Dense Pixelwise Prediction,2021,ICML,In Algorithms 2,Amanda Gentzel · Purva Pruthi · David Jensen,
1465,How and Why to Use Experimental Data to Evaluate Methods for Observational Causal Inference,2021,ICML,In Reinforcement Learning Theory 5,Gokul Swamy · Sanjiban Choudhury · J. Bagnell · Steven Wu,inference
1466,Of Moments and Matching: A Game-Theoretic Framework for Closing the Imitation Gap,2021,ICML,In Supervised Learning 6,Xinyun Chen · Petros Maniatis · Rishabh Singh · Charles Sutton · Hanjun Dai · Max Lin · Denny Zhou,
1467,SpreadsheetCoder: Formula Prediction from Semi-structured Context,2021,ICML,In Applications (Bio) 2,Hangrui Bi · Hengyi Wang · Chence Shi · Connor Coley · Jian Tang · Hongyu Guo,
1468,Non-Autoregressive Electron Redistribution Modeling for Reaction Prediction,2021,ICML,In Learning Theory 12,Oussama Dhifallah · Yue Lu,
1469,On the Inherent Regularization Effects of Noise Injection During Training,2021,ICML,In Applications 1,Ferran Alet · Javier Lopez-Contreras · James Koppel · Maxwell Nye · Armando Solar-Lezama · Tomas Lozano-Perez · Leslie Kaelbling · Josh Tenenbaum,
1470,A large-scale benchmark for few-shot program induction and synthesis,2021,ICML,In Learning Theory 13,Jie Ren · Mingjie Li · Zexu Liu · Quanshi Zhang,
1471,Interpreting and Disentangling Feature Components of Various Complexity from DNNs,2021,ICML,In Learning Theory 12,Q&A,
1481,Encoding and Decoding Speech From the Human Brain,2021,ICML,In Poster Session 4,Berfin Simsek · François Ged · Arthur Jacot · Francesco Spadaro · Clement Hongler · Wulfram Gerstner · Johanni Brea,
1535,Breaking the Deadly Triad with a Target Network,2021,ICML,In Poster Session 4,Lewis Liu · Yufeng Zhang · Zhuoran Yang · Reza Babanezhad · Zhaoran Wang,
1673,Poster Session 4,2021,ICML,In Fairness,Joshua Lee · Yuheng Bu · Deepta Rajan · Prasanna Sattigeri · Rameswar Panda · Subhro Das · Gregory Wornell,
1674,Fair Selective Classification Via Sufficiency,2021,ICML,In Deep Learning Theory 6,Miguel Ruiz Garcia · Ge Zhang · Samuel Schoenholz · Andrea Liu,
1675,Tilting the playing field: Dynamical loss functions for machine learning,2021,ICML,In Reinforcement Learning 15,Michael Chang · Sid Kaushik · Sergey Levine · Thomas Griffiths,
1676,Modularity in Reinforcement Learning via Algorithmic Independence in Credit Assignment,2021,ICML,In Unsupervised Learning 1,Peter Macgregor · He Sun,reinforcement learning
1677,Local Algorithms for Finding Densely Connected Clusters,2021,ICML,In Representation Learning 1,Chao Jia · Yinfei Yang · Ye Xia · Yi-Ting Chen · Zarana Parekh · Hieu Pham · Quoc Le · Yun-Hsuan Sung · Zhen Li · Tom Duerig,
1678,Scaling Up Visual and Vision-Language Representation Learning With Noisy Text Supervision,2021,ICML,In Semisupervised Learning 1,Antonin Berthon · Bo Han · Gang Niu · Tongliang Liu · Masashi Sugiyama,transformer/representation
1679,Confidence Scores Make Instance-dependent Label-noise Learning Possible,2021,ICML,In Systems and Hardware,Tuan Dinh · Kangwook Lee,
1680,Coded-InvNet for Resilient Prediction Serving Systems,2021,ICML,In Probabilistic Methods 2,Adrien Corenflos · James Thornton · George Deligiannidis · Arnaud Doucet,
1681,Differentiable Particle Filtering via Entropy-Regularized Optimal Transport,2021,ICML,In Gaussian Processes 1,Artem Artemev · David Burt · Mark van der Wilk,
1682,Tighter Bounds on the Log Marginal Likelihood of Gaussian Process Regression Using Conjugate Gradients,2021,ICML,In Reinforcement Learning 15,Bo Zhao · Hakan Bilen,
1683,Dataset Condensation with Differentiable Siamese Augmentation,2021,ICML,In Unsupervised Learning 1,Martijn Gösgens · Aleksei Tikhonov · Liudmila Prokhorenkova,augmentation
1684,Systematic Analysis of Cluster Similarity Indices: How to Validate Validation Measures,2021,ICML,In Systems and Hardware,Deepak Narayanan · Amar Phanishayee · Kaiyu Shi · Xie Chen · Matei Zaharia,
1685,Memory-Efficient Pipeline-Parallel DNN Training,2021,ICML,In Semisupervised Learning 1,Masahiro Kato · Takeshi Teshima,
1686,Non-Negative Bregman Divergence Minimization for Deep Direct Density Ratio Estimation,2021,ICML,In Fairness,Sophie Hilgard · Nir Rosenfeld · Mahzarin Banaji · Jack Cao · David Parkes,
1687,"Learning Representations by Humans, for Humans",2021,ICML,In Probabilistic Methods 2,Yue Yu · Tian Gao · Naiyu Yin · Qiang Ji,representation
1688,DAGs with No Curl: An Efficient DAG Structure Learning Approach,2021,ICML,In Representation Learning 1,Ben Chamberlain · James Rowbottom · Maria Gorinova · Michael Bronstein · Stefan Webb · Emanuele Rossi,
1689,GRAND: Graph Neural Diffusion,2021,ICML,In Deep Learning Theory 6,Giacomo De Palma · Bobak T Kiani · Seth Lloyd,graph
1690,Adversarial Robustness Guarantees for Random Deep Neural Networks,2021,ICML,In Gaussian Processes 1,Martin Jørgensen · Søren Hauberg,
1691,Isometric Gaussian Process Latent Variable Model for Dissimilarity Data,2021,ICML,In Probabilistic Methods 2,Matthias Bauer · Andriy Mnih,metric
1692,Generalized Doubly Reparameterized Gradient Estimators,2021,ICML,In Fairness,Ganesh Ghalme · Vineet Nair · Itay Eilat · Inbal Talgam-Cohen · Nir Rosenfeld,
1693,Strategic Classification in the Dark,2021,ICML,In Systems and Hardware,Elbert Du · Franklyn Wang · Michael Mitzenmacher,
1694,"Putting the Learning"" into Learning-Augmented Algorithms for Frequency Estimation",2021,ICML,In Unsupervised Learning 1,Jafar Jafarov · Sanchit Kalhan · Konstantin Makarychev · Yury Makarychev,augmentation
1695,Local Correlation Clustering with Asymmetric Classification Errors,2021,ICML,In Gaussian Processes 1,Sanyam Kapoor · Theofanis Karaletsos · Thang Bui,metric
1696,Variational Auto-Regressive Gaussian Processes for Continual Learning,2021,ICML,In Semisupervised Learning 1,Ziyu Jiang · Tianlong Chen · Bobak Mortazavi · Zhangyang Wang,
1697,Self-Damaging Contrastive Learning,2021,ICML,In Reinforcement Learning 15,Jonas Rothfuss · Vincent Fortuin · Martin Josifoski · Andreas Krause,contrastive learning
1698,PACOH: Bayes-Optimal Meta-Learning with PAC-Guarantees,2021,ICML,In Representation Learning 1,Geoffrey Roeder · Luke Metz · Durk Kingma,bayesian/meta-learning
1699,On Linear Identifiability of Learned Representations,2021,ICML,In Deep Learning Theory 6,Melikasadat Emami · Mojtaba Sahraee-Ardakan · Parthe Pandit · Sundeep Rangan · Alyson Fletcher,representation
1700,Implicit Bias of Linear RNNs,2021,ICML,In Reinforcement Learning 15,Wentao Cui · Yuhong Guo,
1701,Parameterless Transductive Feature Re-representation for Few-Shot Learning,2021,ICML,In Representation Learning 1,Marco Fumero · Luca Cosmo · Simone Melzi · Emanuele Rodola,zero_few-shot/representation
1702,Learning disentangled representations via product manifold projection,2021,ICML,In Probabilistic Methods 2,Zhongjie Yu · Fabrizio Ventola · Kristian Kersting,representation
1703,Whittle Networks: A Deep Likelihood Model for Time Series,2021,ICML,In Systems and Hardware,Jayadev Acharya · Ziteng Sun · Huanyu Zhang,
1704,Robust Testing and Estimation under Manipulation Attacks,2021,ICML,In Deep Learning Theory 6,Ludovic Arnould · Claire Boyer · Erwan Scornet,
1705,Analyzing the tree-layer structure of Deep Forests,2021,ICML,In Fairness,Ajil Jalal · Sushrut Karmalkar · Jessica Hoffmann · Alexandros Dimakis · Eric Price,
1706,Fairness for Image Generation with Uncertain Sensitive Attributes,2021,ICML,In Gaussian Processes 1,Gia-Lac Tran · Dimitrios Milios · Pietro Michiardi · Maurizio Filippone,generative model
1707,Sparse within Sparse Gaussian Processes using Neighbor Information,2021,ICML,In Semisupervised Learning 1,Songhua Wu · Xiaobo Xia · Tongliang Liu · Bo Han · Mingming Gong · Nannan Wang · Haifeng Liu · Gang Niu,sparse
1708,Class2Simi: A Noise Reduction Perspective on Learning with Noisy Labels,2021,ICML,In Unsupervised Learning 1,Konstantin Makarychev · Liren Shan,
1709,Near-Optimal Algorithms for Explainable k-Medians and k-Means,2021,ICML,In Systems and Hardware,Zhaofan Qiu · Ting Yao · Chong-Wah Ngo · Tao Mei,
1710,Optimization Planning for 3D ConvNets,2021,ICML,In Fairness,Amanda Coston · Ashesh Rambachan · Alexandra Chouldechova,optimization
1711,Characterizing Fairness Over the Set of Good Models Under Selective Labels,2021,ICML,In Probabilistic Methods 2,Difan Zou · Quanquan Gu,
1712,On the Convergence of Hamiltonian Monte Carlo with Stochastic Gradients,2021,ICML,In Unsupervised Learning 1,Dominic Danks · Christopher Yau,
1713,BasisDeVAE: Interpretable Simultaneous Dimensionality Reduction and Feature-Level Clustering with Derivative-Based Variational Autoencoders,2021,ICML,In Semisupervised Learning 1,Matthias Fey · Jan Eric Lenssen · Frank Weichert · Jure Leskovec,
