Title,Year,Source,Authors,Class,topic
Consistent Counterfactuals for Deep Models,2022,ICLR,"Emily Black, Zifan Wang, Matt Fredrikson",poster,
Unified Visual Transformer Compression,2022,ICLR,"Shixing Yu, Tianlong Chen, Jiayi Shen, Huan Yuan, Jianchao Tan, Sen Yang, Ji Liu, Zhangyang Wang",poster,transformer
Transformer-based Transform Coding,2022,ICLR,"Yinhao Zhu, Yang Yang, Taco Cohen",poster,transformer
Object Pursuit: Building a Space of Objects via Discriminative Weight Generation,2022,ICLR,"Chuanyu Pan, Yanchao Yang, Kaichun Mo, Yueqi Duan, Leonidas Guibas",poster,generative model
PAC Prediction Sets Under Covariate Shift,2022,ICLR,"Sangdon Park, Edgar Dobriban, Insup Lee, Osbert Bastani",poster,
Generalization of Neural Combinatorial Solvers Through the Lens of Adversarial Robustness,2022,ICLR,"Simon Geisler, Johanna Sommer, Jan Schuchardt, Aleksandar Bojchevski, Stephan Günnemann",poster,
One After Another: Learning Incremental Skills for a Changing World,2022,ICLR,"Nur Muhammad Mahi Shafiullah, Lerrel Pinto",poster,
Graph-Guided Network for Irregularly Sampled Multivariate Time Series,2022,ICLR,"Xiang Zhang, Marko Zeman, Theodoros Tsiligkaridis, Marinka Zitnik",poster,graph
FILM: Following Instructions in Language with Modular Methods,2022,ICLR,"So Yeon Min, Devendra Singh Chaplot, Pradeep Kumar Ravikumar, Yonatan Bisk, Ruslan Salakhutdinov",poster,zero_few-shot
The Evolution of Uncertainty of Learning in Games,2022,ICLR,"Yun Kuen Cheung, Georgios Piliouras, Yixin Tao",poster,
Explainable GNN-Based Models over Knowledge Graphs,2022,ICLR,"David Jaime Tena Cucala, Bernardo Cuenca Grau, Egor V. Kostylev, Boris Motik",poster,graph
Mention Memory: incorporating textual knowledge into Transformers through entity mention attention,2022,ICLR,"Michiel de Jong, Yury Zemlyanskiy, Nicholas FitzGerald, Fei Sha, William W. Cohen",poster,transformer
Training Data Generating Networks: Shape Reconstruction via Bi-level Optimization,2022,ICLR,"Biao Zhang, Peter Wonka",poster,optimization
Monotonic Differentiable Sorting Networks,2022,ICLR,"Felix Petersen, Christian Borgelt, Hilde Kuehne, Oliver Deussen",poster,
CrowdPlay: Crowdsourcing Human Demonstrations for Offline Learning,2022,ICLR,"Matthias Gerstgrasser, Rakshit Trivedi, David C. Parkes",poster,
Model Agnostic Interpretability for Multiple Instance Learning,2022,ICLR,"Joseph Early, Christine Evers, SArvapali Ramchurn",poster,
FastSHAP: Real-Time Shapley Value Estimation,2022,ICLR,"Neil Jethani, Mukund Sudarshan, Ian Connick Covert, Su-In Lee, Rajesh Ranganath",poster,
"When, Why, and Which Pretrained GANs Are Useful?",2022,ICLR,"Timofey Grigoryev, Andrey Voynov, Artem Babenko",poster,
A global convergence theory for deep ReLU implicit networks via over-parameterization,2022,ICLR,"Tianxiang Gao, Hailiang Liu, Jia Liu, Hridesh Rajan, Hongyang Gao",poster,
Learnability Lock: Authorized Learnability Control Through Adversarial Invertible Transformations,2022,ICLR,"Weiqi Peng, Jinghui Chen",poster,
Federated Learning from Only Unlabeled Data with Class-conditional-sharing Clients,2022,ICLR,"Nan Lu, Zhao Wang, Xiaoxiao Li, Gang Niu, Qi Dou, Masashi Sugiyama",poster,federated learning
Transformer Embeddings of Irregularly Spaced Events and Their Participants,2022,ICLR,"Hongyuan Mei, Chenghao Yang, Jason Eisner",poster,transformer
Fast Model Editing at Scale,2022,ICLR,"Eric Mitchell, Charles Lin, Antoine Bosselut, Chelsea Finn, Christopher D Manning",poster,
Eigencurve: Optimal Learning Rate Schedule for SGD on Quadratic Objectives with Skewed Hessian Spectrums,2022,ICLR,"Rui Pan, Haishan Ye, Tong Zhang",poster,
An Autoregressive Flow Model for 3D Molecular Geometry Generation from Scratch,2022,ICLR,"Youzhi Luo, Shuiwang Ji",poster,zero_few-shot/generative model/flow
On Incorporating Inductive Biases into VAEs,2022,ICLR,"Ning Miao, Emile Mathieu, Siddharth N, Yee Whye Teh, Tom Rainforth",poster,
DiffSkill: Skill Abstraction from Differentiable Physics for Deformable Object Manipulations with Tools,2022,ICLR,"Xingyu Lin, Zhiao Huang, Yunzhu Li, Joshua B. Tenenbaum, David Held, Chuang Gan",poster,
On the Existence of Universal Lottery Tickets,2022,ICLR,"Rebekka Burkholz, Nilanjana Laha, Rajarshi Mukherjee, Alkis Gotovos",poster,
Pre-training Molecular Graph Representation with 3D Geometry,2022,ICLR,"Shengchao Liu, Hanchen Wang, Weiyang Liu, Joan Lasenby, Hongyu Guo, Jian Tang",poster,graph/representation
PER-ETD: A Polynomially Efficient Emphatic Temporal Difference Learning Method,2022,ICLR,"Ziwei Guan, Tengyu Xu, Yingbin Liang",poster,
Taming Sparsely Activated Transformer with Stochastic Experts,2022,ICLR,"Simiao Zuo, Xiaodong Liu, Jian Jiao, Young Jin Kim, Hany Hassan, Ruofei Zhang, Jianfeng Gao, Tuo Zhao",poster,transformer/sparse
Hierarchical Variational Memory for Few-shot Learning Across Domains,2022,ICLR,"Yingjun Du, Xiantong Zhen, Ling Shao, Cees G. M. Snoek",poster,zero_few-shot
Learning Audio-Visual Speech Representation by Masked Multimodal Cluster Prediction,2022,ICLR,"Bowen Shi, Wei-Ning Hsu, Kushal Lakhotia, Abdelrahman Mohamed",poster,representation/multimodal
An Explanation of In-context Learning as Implicit Bayesian Inference,2022,ICLR,"Sang Michael Xie, Aditi Raghunathan, Percy Liang, Tengyu Ma",poster,bayesian/inference
Differentiable Scaffolding Tree for Molecule Optimization,2022,ICLR,"Tianfan Fu, Wenhao Gao, Cao Xiao, Jacob Yasonik, Connor W. Coley, Jimeng Sun",poster,optimization
Eliminating Sharp Minima from SGD with Truncated Heavy-tailed Noise,2022,ICLR,"Xingyu Wang, Sewoong Oh, Chang-Han Rhee",poster,
"Learning Fast, Learning Slow: A General Continual Learning Method based on Complementary Learning System",2022,ICLR,"Elahe Arani, Fahad Sarfraz, Bahram Zonooz",poster,zero_few-shot
FedChain: Chained Algorithms for Near-optimal Communication Cost in Federated Learning,2022,ICLR,"Charlie Hou, Kiran Koshy Thekumparampil, Giulia Fanti, Sewoong Oh",poster,federated learning
What Do We Mean by Generalization in Federated Learning?,2022,ICLR,"Honglin Yuan, Warren Richard Morningstar, Lin Ning, Karan Singhal",poster,federated learning
Frequency-aware SGD for Efficient Embedding Learning with Provable Benefits,2022,ICLR,"Yan Li, Dhruv Choudhary, Xiaohan Wei, Baichuan Yuan, Bhargav Bhushanam, Tuo Zhao, Guanghui Lan",poster,
Learning Curves for Gaussian Process Regression with Power-Law Priors and Targets,2022,ICLR,"Hui Jin, Pradeep Kr. Banerjee, Guido Montufar",poster,
Fast topological clustering with Wasserstein distance,2022,ICLR,"Tananun Songdechakraiwut, Bryan M Krause, Matthew I Banks, Kirill V Nourski, Barry D Van Veen",poster,
Autonomous Reinforcement Learning: Formalism and Benchmarking,2022,ICLR,"Archit Sharma, Kelvin Xu, Nikhil Sardana, Abhishek Gupta, Karol Hausman, Sergey Levine, Chelsea Finn",poster,reinforcement learning
GRAND++: Graph Neural Diffusion with A Source Term,2022,ICLR,"Matthew Thorpe, Tan Minh Nguyen, Hedi Xia, Thomas Strohmer, Andrea Bertozzi, Stanley Osher, Bao Wang",poster,graph
Case-based reasoning for better generalization in textual reinforcement learning,2022,ICLR,"Mattia Atzeni, Shehzaad Zuzar Dhuliawala, Keerthiram Murugesan, Mrinmaya Sachan",poster,reinforcement learning
Neural Deep Equilibrium Solvers,2022,ICLR,"Shaojie Bai, Vladlen Koltun, J Zico Kolter",poster,
A Theoretical Analysis on Feature Learning in Neural Networks: Emergence from Inputs and Advantage over Fixed Features,2022,ICLR,"Zhenmei Shi, Junyi Wei, Yingyu Liang",poster,
CADDA: Class-wise Automatic Differentiable Data Augmentation for EEG Signals,2022,ICLR,"Cédric Rommel, Thomas Moreau, Joseph Paillard, Alexandre Gramfort",poster,augmentation
Label Leakage and Protection in Two-party Split Learning,2022,ICLR,"Oscar Li, Jiankai Sun, Xin Yang, Weihao Gao, Hongyi Zhang, Junyuan Xie, Virginia Smith, Chong Wang",poster,
Semi-relaxed Gromov-Wasserstein divergence and applications on graphs,2022,ICLR,"Cédric Vincent-Cuaz, Rémi Flamary, Marco Corneli, Titouan Vayer, Nicolas Courty",poster,graph
CodeTrek: Flexible Modeling of Code using an Extensible Relational Representation,2022,ICLR,"Pardis Pashakhanloo, Aaditya Naik, Yuepeng Wang, Hanjun Dai, Petros Maniatis, Mayur Naik",poster,representation
Bridging Recommendation and Marketing via Recurrent Intensity Modeling,2022,ICLR,"Yifei Ma, Ge Liu, Anoop Deoras",poster,
Sparse Attention with Learning to Hash,2022,ICLR,"Zhiqing Sun, Yiming Yang, Shinjae Yoo",poster,transformer/sparse
Controlling the Complexity and Lipschitz Constant improves Polynomial Nets,2022,ICLR,"Zhenyu Zhu, Fabian Latorre, Grigorios Chrysos, Volkan Cevher",poster,
Finding an Unsupervised Image Segmenter in each of your Deep Generative Models,2022,ICLR,"Luke Melas-Kyriazi, Christian Rupprecht, Iro Laina, Andrea Vedaldi",poster,generative model
Solving Inverse Problems in Medical Imaging with Score-Based Generative Models,2022,ICLR,"Yang Song, Liyue Shen, Lei Xing, Stefano Ermon",poster,generative model
BDDM: Bilateral Denoising Diffusion Models for Fast and High-Quality Speech Synthesis,2022,ICLR,"Max W. Y. Lam, Jun Wang, Dan Su, Dong Yu",poster,diffusion models
Sample Efficient Stochastic Policy Extragradient Algorithm for Zero-Sum Markov Game,2022,ICLR,"Ziyi Chen, Shaocong Ma, Yi Zhou",poster,
The Uncanny Similarity of Recurrence and Depth,2022,ICLR,"Avi Schwarzschild, Arjun Gupta, Amin Ghiasi, Micah Goldblum, Tom Goldstein",poster,
Implicit Bias of Adversarial Training for Deep Neural Networks,2022,ICLR,"Bochen Lv, Zhanxing Zhu",poster,
Mastering Visual Continuous Control: Improved Data-Augmented Reinforcement Learning,2022,ICLR,"Denis Yarats, Rob Fergus, Alessandro Lazaric, Lerrel Pinto",poster,reinforcement learning/augmentation
$\pi$BO: Augmenting Acquisition Functions with User Beliefs for Bayesian Optimization,2022,ICLR,"Carl Hvarfner, Danny Stoll, Artur Souza, Marius Lindauer, Frank Hutter, Luigi Nardi",poster,optimization/bayesian
A Generalized Weighted Optimization Method for Computational Learning and Inversion,2022,ICLR,"Kui Ren, Yunan Yang, Björn Engquist",poster,optimization
DriPP: Driven Point Processes to Model Stimuli Induced Patterns in M/EEG Signals,2022,ICLR,"Cédric Allain, Alexandre Gramfort, Thomas Moreau",poster,
Stiffness-aware neural network for learning Hamiltonian systems,2022,ICLR,"SENWEI Liang, Zhongzhan Huang, Hong Zhang",poster,
CoST: Contrastive Learning of Disentangled Seasonal-Trend Representations for Time Series Forecasting,2022,ICLR,"Gerald Woo, Chenghao Liu, Doyen Sahoo, Akshat Kumar, Steven Hoi",poster,representation/contrastive learning
CoordX: Accelerating Implicit Neural Representation with a Split MLP Architecture,2022,ICLR,"Ruofan Liang, Hongyi Sun, Nandita Vijaykumar",poster,representation
Plant 'n' Seek: Can You Find the Winning Ticket?,2022,ICLR,"Jonas Fischer, Rebekka Burkholz",poster,
Coherence-based Label Propagation over Time Series for Accelerated Active Learning,2022,ICLR,"Yooju Shin, Susik Yoon, Sundong Kim, Hwanjun Song, Jae-Gil Lee, Byung Suk Lee",poster,active learning
A Class of Short-term Recurrence Anderson Mixing Methods and Their Applications,2022,ICLR,"Fuchao Wei, Chenglong Bao, Yang Liu",poster,
The Geometry of Memoryless Stochastic Policy Optimization in Infinite-Horizon POMDPs,2022,ICLR,"Johannes Müller, Guido Montufar",poster,optimization
Efficient Sharpness-aware Minimization for Improved Training of Neural Networks,2022,ICLR,"Jiawei Du, Hanshu Yan, Jiashi Feng, Joey Tianyi Zhou, Liangli Zhen, Rick Siow Mong Goh, Vincent Tan",poster,
Lipschitz-constrained Unsupervised Skill Discovery,2022,ICLR,"Seohong Park, Jongwook Choi, Jaekyeom Kim, Honglak Lee, Gunhee Kim",poster,optimization
Learning Generalizable Representations for Reinforcement Learning via Adaptive Meta-learner of Behavioral Similarities,2022,ICLR,"Jianda Chen, Sinno Pan",poster,reinforcement learning/representation/adaptive/meta-learning
Effective Model Sparsification by Scheduled Grow-and-Prune Methods,2022,ICLR,"Xiaolong Ma, Minghai Qin, Fei Sun, Zejiang Hou, Kun Yuan, Yi Xu, Yanzhi Wang, Yen-Kuang Chen, Rong Jin, Yuan Xie",poster,
FILIP: Fine-grained Interactive Language-Image Pre-Training,2022,ICLR,"Lewei Yao, Runhui Huang, Lu Hou, Guansong Lu, Minzhe Niu, Hang Xu, Xiaodan Liang, Zhenguo Li, Xin Jiang, Chunjing Xu",poster,active learning
Information Prioritization through Empowerment in Visual Model-based RL,2022,ICLR,"Homanga Bharadhwaj, Mohammad Babaeizadeh, Dumitru Erhan, Sergey Levine",poster,
Efficient Active Search for Combinatorial Optimization Problems,2022,ICLR,"André Hottung, Yeong-Dae Kwon, Kevin Tierney",poster,optimization/active learning
Ancestral protein sequence reconstruction using a tree-structured Ornstein-Uhlenbeck variational autoencoder,2022,ICLR,"Lys Sanz Moreta, Ola Rønning, Ahmad Salim Al-Sibahi, Jotun Hein, Douglas Theobald, Thomas Hamelryck",poster,
Training Structured Neural Networks Through Manifold Identification and Variance Reduction,2022,ICLR,"Zih-Syuan Huang, Ching-pei Lee",poster,
The Neural Data Router: Adaptive Control Flow in Transformers Improves Systematic Generalization,2022,ICLR,"Róbert Csordás, Kazuki Irie, Jürgen Schmidhuber",poster,zero_few-shot/transformer/adaptive/flow
On the Limitations of Multimodal VAEs,2022,ICLR,"Imant Daunhawer, Thomas M. Sutter, Kieran Chin-Cheong, Emanuele Palumbo, Julia E Vogt",poster,multimodal
Recursive Disentanglement Network,2022,ICLR,"Yixuan Chen, Yubin Shi, Dongsheng Li, Yujiang Wang, Mingzhi Dong, Yingying Zhao, Robert Dick, Qin Lv, Fan Yang, Li Shang",poster,
ADAVI: Automatic Dual Amortized Variational Inference Applied To Pyramidal Bayesian Models,2022,ICLR,"Louis Rouillard, Demian Wassermann",poster,bayesian/inference
Distributionally Robust Models with Parametric Likelihood Ratios,2022,ICLR,"Paul Michel, Tatsunori Hashimoto, Graham Neubig",poster,metric
Constrained Physical-Statistics Models for Dynamical System Identification and Prediction,2022,ICLR,"Jérémie DONA, Marie Déchelle, patrick gallinari, Marina Levy",poster,optimization
Doubly Adaptive Scaled Algorithm for Machine Learning Using Second-Order Information,2022,ICLR,"Majid Jahani, Sergey Rusakov, Zheng Shi, Peter Richtárik, Michael W. Mahoney, Martin Takac",poster,adaptive
Understanding approximate and unrolled dictionary learning for pattern recovery,2022,ICLR,"Benoît Malézieux, Thomas Moreau, Matthieu Kowalski",poster,
Constraining Linear-chain CRFs to Regular Languages,2022,ICLR,"Sean Papay, Roman Klinger, Sebastian Pado",poster,optimization
Dive Deeper Into Integral Pose Regression,2022,ICLR,"Kerui Gu, Linlin Yang, Angela Yao",poster,
Evidential Turing Processes,2022,ICLR,"Melih Kandemir, Abdullah Akgül, Manuel Haussmann, Gozde Unal",poster,
Noisy Feature Mixup,2022,ICLR,"Soon Hoe Lim, N. Benjamin Erichson, Francisco Utrera, Winnie Xu, Michael W. Mahoney",poster,
"Peek-a-Boo: What (More) is Disguised in a Randomly Weighted Neural Network, and How to Find It Efficiently",2022,ICLR,"Xiaohan Chen, Jason Zhang, Zhangyang Wang",poster,
How Well Does Self-Supervised Pre-Training Perform with Streaming Data?,2022,ICLR,"Dapeng Hu, Shipeng Yan, Qizhengqiu Lu, Lanqing HONG, Hailin Hu, Yifan Zhang, Zhenguo Li, Xinchao Wang, Jiashi Feng",poster,zero_few-shot
Subspace Regularizers for Few-Shot Class Incremental Learning,2022,ICLR,"Afra Feyza Akyürek, Ekin Akyürek, Derry Wijaya, Jacob Andreas",poster,
Using Graph Representation Learning with Schema Encoders to Measure the Severity of Depressive Symptoms,2022,ICLR,"Simin Hong, Anthony Cohn, David Crossland Hogg",poster,graph/representation
Actor-Critic Policy Optimization in a Large-Scale Imperfect-Information Game,2022,ICLR,"Haobo Fu, Weiming Liu, Shuang Wu, Yijia Wang, Tao Yang, Kai Li, Junliang Xing, Bin Li, Bo Ma, QIANG FU, Yang Wei",poster,optimization
Policy Gradients Incorporating the Future,2022,ICLR,"David Venuto, Elaine Lau, Doina Precup, Ofir Nachum",poster,
Gradient Information Matters in Policy Optimization by Back-propagating through Model,2022,ICLR,"Chongchong Li, Yue Wang, Wei Chen, Yuting Liu, Zhi-Ming Ma, Tie-Yan Liu",poster,optimization
VICReg: Variance-Invariance-Covariance Regularization for Self-Supervised Learning,2022,ICLR,"Adrien Bardes, Jean Ponce, Yann LeCun",poster,zero_few-shot
High Probability Generalization Bounds with Fast Rates for Minimax Problems,2022,ICLR,"Shaojie Li, Yong Liu",poster,
SUMNAS: Supernet with Unbiased Meta-Features for Neural Architecture Search,2022,ICLR,"Hyeonmin Ha, Ji-Hoon Kim, Semin Park, Byung-Gon Chun",poster,meta-learning
Temporal Efficient Training of Spiking Neural Network via Gradient Re-weighting,2022,ICLR,"Shikuang Deng, Yuhang Li, Shanghang Zhang, Shi Gu",poster,
Reliable Adversarial Distillation with Unreliable Teachers,2022,ICLR,"Jianing Zhu, Jiangchao Yao, Bo Han, Jingfeng Zhang, Tongliang Liu, Gang Niu, Jingren Zhou, Jianliang Xu, Hongxia Yang",poster,distillation
Neural Program Synthesis with Query,2022,ICLR,"Di Huang, Rui Zhang, Xing Hu, Xishan Zhang, Pengwei Jin, Nan Li, Zidong Du, Qi Guo, Yunji Chen",poster,
Delaunay Component Analysis for Evaluation of Data Representations,2022,ICLR,"Petra Poklukar, Vladislav Polianskii, Anastasiia Varava, Florian T. Pokorny, Danica Kragic Jensfelt",poster,representation
Visual hyperacuity with moving sensor and recurrent neural computations,2022,ICLR,"Alexander Rivkind, Or Ram, Eldad Assa, Michael Kreiserman, Ehud Ahissar",poster,
Partial Wasserstein Adversarial Network for Non-rigid Point Set Registration,2022,ICLR,"Ziming Wang, Nan Xue, Ling Lei, Gui-Song Xia",poster,
Quantitative Performance Assessment of CNN Units via Topological Entropy Calculation,2022,ICLR,"Yang Zhao, Hao Zhang",poster,
Imitation Learning by Reinforcement Learning,2022,ICLR,Kamil Ciosek,poster,reinforcement learning/imitation learning
On-Policy Model Errors in Reinforcement Learning,2022,ICLR,"Lukas Froehlich, Maksym Lefarov, Melanie Zeilinger, Felix Berkenkamp",poster,reinforcement learning
TAPEX: Table Pre-training via Learning a Neural SQL Executor,2022,ICLR,"Qian Liu, Bei Chen, Jiaqi Guo, Morteza Ziyadi, Zeqi Lin, Weizhu Chen, Jian-Guang Lou",poster,
DARA: Dynamics-Aware Reward Augmentation in Offline Reinforcement Learning,2022,ICLR,"Jinxin Liu, Zhang Hongyin, Donglin Wang",poster,reinforcement learning/augmentation
Explaining Point Processes by Learning Interpretable Temporal Logic Rules,2022,ICLR,"Shuang Li, Mingquan Feng, Lu Wang, Abdelmajid Essofi, Yufeng Cao, Junchi Yan, Le Song",poster,
On Robust Prefix-Tuning for Text Classification,2022,ICLR,"Zonghan Yang, Yang Liu",poster,
Learning Graphon Mean Field Games and Approximate Nash Equilibria,2022,ICLR,"Kai Cui, Heinz Koeppl",poster,graph
Measuring CLEVRness: Black-box Testing of Visual Reasoning Models,2022,ICLR,"Spyridon Mouselinos, Henryk Michalewski, Mateusz Malinowski",poster,
